token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
7-12	TO022	7	pre[so::	preso	linguistic	none	_	_	4x2	_	_	3-5(2)
7-13	TO022	7	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(2)
7-14	TO022	7	il	il	linguistic	none	_	_	_	_	_	0-2(2)
7-15	TO022	7	pe]nultimo	penultimo	linguistic	none	_	_	_	_	_	0-2(2)
7-16	TO022	7	sì.	sì	linguistic	none	Intonation=falling	End=34.055	_	_	_	_
8-0	TO024	8	[il	il	linguistic	none	_	Begin=32.473	_	_	_	0-2(2)
8-1	TO024	8	penultimo].	penultimo	linguistic	none	Intonation=falling	End=33.392	_	_	_	0-9(2)
9-0	TO024	9	[no.	no	linguistic	none	Intonation=falling	Begin=34.281	_	_	_	0-2(3)
9-1	TO024	9	xx]	x	unknown	none	_	_	_	_	_	0-2(3)
9-2	TO024	9	allora	allora	linguistic	none	_	_	_	_	_	_
9-3	TO024	9	è	è	linguistic	none	_	_	_	_	_	_
9-4	TO024	9	mancata	mancata	linguistic	none	_	_	_	_	_	_
9-5	TO024	9	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
9-6	TO024	9	ultimo	ultimo	linguistic	none	_	_	_	_	_	_
9-7	TO024	9	giorno	giorno	linguistic	none	_	_	_	_	_	_
9-8	TO024	9	scher[zo.	scherzo	linguistic	none	Intonation=falling	_	_	_	_	5-7(4)
9-9	TO024	9	ALLORA],	allora	linguistic	none	Intonation=weakly_rising|Volume=high	_	_	_	_	0-6(4)
9-10	TO024	9	che	che	linguistic	none	_	_	_	_	_	_
9-11	TO024	9	cosa,	cosa	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
9-12	TO024	9	lei	lei	linguistic	none	_	_	_	_	_	_
9-13	TO024	9	ha	ha	linguistic	none	_	_	_	_	_	_
9-14	TO024	9	questo	questo	linguistic	none	_	_	_	_	_	_
9-15	TO024	9	privilegio	privilegio	linguistic	none	_	_	_	_	_	_
9-16	TO024	9	di	di	linguistic	none	_	_	_	_	_	_
9-17	TO024	9	scegliere	scegliere	linguistic	none	_	_	_	_	_	_
9-18	TO024	9	una	una	linguistic	none	_	_	_	_	_	_
9-19	TO024	9	doman[da].	domanda	linguistic	none	Intonation=falling	End=41.338	_	_	_	5-7(5)
10-0	TO022	10	[xx]	x	unknown	none	_	Begin=34.284|End=34.721	_	_	_	0-2(3)
11-0	TO022	11	[no.	no	linguistic	none	Intonation=falling	Begin=36.617	_	_	_	0-2(4)
11-1	TO022	11	no].	no	linguistic	none	Intonation=falling	_	_	_	_	0-2(4)
11-2	TO022	11	((ride))	((ride))	nonverbalbehavior	none	_	End=37.54	_	_	_	_
12-0	TO022	12	[sì].	sì	linguistic	none	Intonation=falling	Begin=41.217	_	_	_	0-2(5)
12-1	TO022	12	eh	eh	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
12-2	TO022	12	il:	il	linguistic	none	_	_	1x1	_	_	_
12-3	TO022	12	sistema	sistema	linguistic	none	_	_	_	_	_	_
12-4	TO022	12	che	che	linguistic	none	_	_	_	_	_	_
12-5	TO022	12	mi	mi	linguistic	none	_	_	_	_	_	_
12-6	TO022	12	era	era	linguistic	none	_	_	_	_	_	_
12-7	TO022	12	più	più	linguistic	none	_	_	_	_	_	_
12-8	TO022	12	piaciuto	piaciuto	linguistic	none	_	_	_	_	_	_
12-9	TO022	12	è	è	linguistic	none	_	_	_	_	_	_
12-10	TO022	12	quello:	quello	linguistic	none	_	_	5x1	_	_	_
12-11	TO022	12	tedesco.	tedesco	linguistic	none	Intonation=falling	End=44.191	_	_	_	_
13-0	TO024	13	e	e	linguistic	none	_	Begin=45.068	_	_	_	_
13-1	TO024	13	mi	mi	linguistic	none	_	_	_	_	_	_
13-2	TO024	13	vuole	vuole	linguistic	none	_	_	_	_	_	_
13-3	TO024	13	parlare	parlare	linguistic	none	_	_	_	_	_	_
13-4	TO024	13	di	di	linguistic	none	_	_	_	_	_	_
13-5	TO024	13	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_
13-6	TO024	13	in	in	linguistic	none	_	_	_	_	_	_
13-7	TO024	13	particola:re?	particolare	linguistic	none	Intonation=rising	_	8x1	_	_	_
13-8	TO024	13	della:	della	linguistic	none	ProsodicLink=Yes	_	4x1	_	_	_
13-9	TO024	13	e:h	eh	linguistic	none	_	_	0x1	_	_	_
13-10	TO024	13	germania	germania	linguistic	none	_	_	_	_	_	_
13-11	TO024	13	o:ggi:,	oggi	linguistic	none	Intonation=weakly_rising	End=50.77	0x1,3x1	_	_	_
14-0	TO024	14	[non	non	linguistic	none	_	Begin=52.312	_	_	_	0-3(6)
14-1	TO024	14	mi]	mi	linguistic	none	_	_	_	_	_	0-2(6)
14-2	TO024	14	può	può	linguistic	none	_	_	_	_	_	_
14-3	TO024	14	parlare	parlare	linguistic	none	_	_	_	_	_	_
14-4	TO024	14	della	della	linguistic	none	_	_	_	_	_	_
14-5	TO024	14	germania	germania	linguistic	none	_	_	_	_	_	_
14-6	TO024	14	dall'	dall'	linguistic	none	SpaceAfter=No	_	_	_	_	_
14-7	TO024	14	alto	alto	linguistic	none	_	_	_	_	_	_
14-8	TO024	14	medioevo	medioevo	linguistic	none	_	_	_	_	_	_
14-9	TO024	14	a	a	linguistic	none	_	_	_	_	_	_
14-10	TO024	14	oggi.	oggi	linguistic	none	Intonation=falling	End=56.807	_	_	_	_
15-0	TO022	15	[xx]	x	unknown	none	_	Begin=52.312|End=52.612	_	_	_	0-2(6)
16-0	TO024	16	[scel]ga	scelga	linguistic	none	_	Begin=56.965	_	_	_	0-4(7)
16-1	TO024	16	un	un	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
16-2	TO024	16	e:h	eh	linguistic	none	_	_	0x1	_	_	_
16-3	TO024	16	argomento.	argomento	linguistic	none	Intonation=falling	_	_	_	_	_
16-4	TO024	16	una	una	linguistic	none	_	_	_	_	_	_
16-5	TO024	16	fa:se:,	fase	linguistic	none	Intonation=weakly_rising	_	1x1,3x1	_	_	_
16-6	TO024	16	un	un	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
16-7	TO024	16	e:h	eh	linguistic	none	_	End=61.425	0x1	_	_	_
17-0	TO022	17	[ah].	ah	linguistic	none	Intonation=falling	Begin=56.965|End=57.318	_	_	_	0-2(7)
18-0	TO022	18	magari:::	magari	linguistic	none	_	Begin=61.844	5x3	_	_	_
18-1	TO022	18	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
18-2	TO022	18	dalla	dalla	linguistic	none	_	_	_	_	_	_
18-3	TO022	18	proposta	proposta	linguistic	none	_	_	_	_	_	_
18-4	TO022	18	di	di	linguistic	none	_	_	_	_	_	_
18-5	TO022	18	thibaut	thibaut	linguistic	none	_	_	_	_	_	_
18-6	TO022	18	alla	alla	linguistic	none	_	_	_	_	_	_
18-7	TO022	18	critica	critica	linguistic	none	_	_	_	_	_	_
18-8	TO022	18	di	di	linguistic	none	_	_	_	_	_	_
18-9	TO022	18	savigny?	savigny	linguistic	none	Intonation=rising	End=66.518	_	_	_	_
19-0	TO024	19	((colpi_di_tosse))	((colpi_di_tosse))	nonverbalbehavior	none	_	Begin=63.004|End=63.857	_	_	_	_
20-0	TO024	20	la	la	linguistic	none	_	Begin=66.767	_	_	_	_
20-1	TO024	20	scuola	scuola	linguistic	none	_	_	_	_	_	_
20-2	TO024	20	sto:ri[ca,	storica	linguistic	none	Intonation=weakly_rising	_	2x1	_	_	5-7(8)
20-3	TO024	20	la]	la	linguistic	none	_	_	_	_	_	0-2(8)
20-4	TO024	20	polemica.	polemica	linguistic	none	Intonation=falling	_	_	_	_	_
20-5	TO024	20	va	va	linguistic	none	_	_	_	_	_	_
20-6	TO024	20	[bene].	bene	linguistic	none	Intonation=falling	End=69.857	_	_	_	0-4(9)
21-0	TO022	21	°[scuo~	scuo~	linguistic	none	Interrupted=Yes|Volume=low	Begin=67.961	_	_	_	0-5(8)
21-1	TO022	21	st~]°	st~	linguistic	none	Interrupted=Yes|Volume=low	End=68.339	_	_	_	0-3(8)
22-0	TO022	22	[sì].	sì	linguistic	none	Intonation=falling	Begin=69.372|End=69.731	_	_	_	0-2(9)
23-0	TO022	23	allora,	allora	linguistic	none	Intonation=weakly_rising	Begin=70.859	_	_	_	_
23-1	TO022	23	e::h	eh	linguistic	none	ProsodicLink=Yes	_	0x2	_	_	_
23-2	TO022	23	m:h	mh	linguistic	none	_	_	0x1	_	_	_
23-3	TO022	23	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
23-4	TO022	23	la	la	linguistic	none	_	_	_	_	_	_
23-5	TO022	23	germania	germania	linguistic	none	_	_	_	_	_	_
23-6	TO022	23	avvertiva:::	avvertiva	linguistic	none	_	_	8x3	_	_	_
23-7	TO022	23	(in	in	linguistic	none	ProsodicLink=Yes	_	_	_	0-2(0)	_
23-8	TO022	23	)un	un	linguistic	none	_	_	_	_	_	_
23-9	TO022	23	determinato	determinato	linguistic	none	_	_	_	_	_	_
23-10	TO022	23	periodo	periodo	linguistic	none	_	_	_	_	_	_
23-11	TO022	23	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
23-12	TO022	23	esigenza	esigenza	linguistic	none	_	_	_	_	_	_
23-13	TO022	23	di::	di	linguistic	none	_	_	1x2	_	_	_
23-14	TO022	23	dotarsi	dotarsi	linguistic	none	_	_	_	_	_	_
23-15	TO022	23	di	di	linguistic	none	_	_	_	_	_	_
23-16	TO022	23	un	un	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
23-17	TO022	23	eh	eh	linguistic	none	_	_	_	_	_	_
23-18	TO022	23	codice	codice	linguistic	none	_	_	_	_	_	_
23-19	TO022	23	unita:rio,	unitario	linguistic	none	Intonation=weakly_rising	_	4x1	_	_	_
23-20	TO022	23	che	che	linguistic	none	_	_	_	_	_	_
23-21	TO022	23	potesse	potesse	linguistic	none	_	_	_	_	_	_
23-22	TO022	23	quindi	quindi	linguistic	none	_	_	_	_	_	_
23-23	TO022	23	unificare	unificare	linguistic	none	_	_	_	_	_	_
23-24	TO022	23	la	la	linguistic	none	_	_	_	_	_	_
23-25	TO022	23	germania,	germania	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
23-26	TO022	23	la	la	linguistic	none	_	_	_	_	_	_
23-27	TO022	23	quale	quale	linguistic	none	_	_	_	_	_	_
23-28	TO022	23	ave~	ave~	linguistic	none	Interrupted=Yes	End=82.612	_	_	_	_
24-0	TO024	24	di	di	linguistic	none	_	Begin=82.612	_	_	_	_
24-1	TO024	24	che	che	linguistic	none	_	_	_	_	_	_
24-2	TO024	24	periodo	periodo	linguistic	none	_	_	_	_	_	_
24-3	TO024	24	stiamo	stiamo	linguistic	none	_	_	_	_	_	_
24-4	TO024	24	parlando,	parlando	linguistic	none	Intonation=weakly_rising	End=84.506	_	_	_	_
25-0	TO024	25	lei	lei	linguistic	none	_	Begin=84.992	_	_	_	_
25-1	TO024	25	mi	mi	linguistic	none	_	_	_	_	_	_
25-2	TO024	25	ha	ha	linguistic	none	_	_	_	_	_	_
25-3	TO024	25	detto	detto	linguistic	none	_	_	_	_	_	_
25-4	TO024	25	in	in	linguistic	none	_	_	_	_	_	_
25-5	TO024	25	un	un	linguistic	none	_	_	_	_	_	_
25-6	TO024	25	determinato	determinato	linguistic	none	_	_	_	_	_	_
25-7	TO024	25	periodo,	periodo	linguistic	none	Intonation=weakly_rising	End=87.102	_	_	_	_
26-0	TO022	26	diciannovesimo	diciannovesimo	linguistic	none	_	Begin=87.102	_	_	_	_
26-1	TO022	26	secolo?	secolo	linguistic	none	Intonation=rising	End=88.306	_	_	_	_
27-0	TO022	27	e::h	eh	linguistic	none	_	Begin=89.502	0x2	_	_	_
27-1	TO022	27	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
27-2	TO022	27	era	era	linguistic	none	_	_	_	_	_	_
27-3	TO022	27	>quest<'	quest'	linguistic	none	SpaceAfter=No	_	_	Fast=0-5(0)	_	_
27-4	TO022	27	esigenza	esigenza	linguistic	none	_	_	_	_	_	_
27-5	TO022	27	di	di	linguistic	none	_	_	_	_	_	_
27-6	TO022	27	unificare	unificare	linguistic	none	_	_	_	_	_	_
27-7	TO022	27	il	il	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
27-8	TO022	27	e::h	eh	linguistic	none	_	_	0x2	_	_	_
27-9	TO022	27	il	il	linguistic	none	_	_	_	_	_	_
27-10	TO022	27	diritto	diritto	linguistic	none	_	_	_	_	_	_
27-11	TO022	27	in	in	linguistic	none	_	_	_	_	_	_
27-12	TO022	27	germania.	germania	linguistic	none	Intonation=falling	End=94.048	_	_	_	_
28-0	TO022	28	pertanto	pertanto	linguistic	none	_	Begin=94.571	_	_	_	_
28-1	TO022	28	eh	eh	linguistic	none	_	_	_	_	_	_
28-2	TO022	28	thibaut	thibaut	linguistic	none	_	_	_	_	_	_
28-3	TO022	28	e:::h	eh	linguistic	none	ProsodicLink=Yes	_	0x3	_	_	_
28-4	TO022	28	m:h	mh	linguistic	none	_	_	0x1	_	_	_
28-5	TO022	28	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
28-6	TO022	28	presentò	presentò	linguistic	none	_	_	_	_	_	_
28-7	TO022	28	questa::	questa	linguistic	none	_	_	5x2	_	_	_
28-8	TO022	28	questa	questa	linguistic	none	_	_	_	_	_	_
28-9	TO022	28	proposta,	proposta	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
28-10	TO022	28	di	di	linguistic	none	_	_	_	_	_	_
28-11	TO022	28	dotare	dotare	linguistic	none	_	_	_	_	_	_
28-12	TO022	28	la:	la	linguistic	none	_	_	1x1	_	_	_
28-13	TO022	28	germania	germania	linguistic	none	_	_	_	_	_	_
28-14	TO022	28	di::	di	linguistic	none	_	_	1x2	_	_	_
28-15	TO022	28	di	di	linguistic	none	_	_	_	_	_	_
28-16	TO022	28	un	un	linguistic	none	_	_	_	_	_	_
28-17	TO022	28	codice.	codice	linguistic	none	Intonation=falling	End=102.663	_	_	_	_
29-0	TO022	29	la	la	linguistic	none	_	Begin=102.799	_	_	_	_
29-1	TO022	29	proposta	proposta	linguistic	none	_	_	_	_	_	_
29-2	TO022	29	di	di	linguistic	none	_	_	_	_	_	_
29-3	TO022	29	thibaut	thibaut	linguistic	none	_	_	_	_	_	_
29-4	TO022	29	e::h	eh	linguistic	none	_	_	0x2	_	_	_
29-5	TO022	29	ebbe	ebbe	linguistic	none	_	_	_	_	_	_
29-6	TO022	29	anche:	anche	linguistic	none	_	_	4x1	_	_	_
29-7	TO022	29	successo,	successo	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
29-8	TO022	29	anche	anche	linguistic	none	_	_	_	_	_	_
29-9	TO022	29	perché	perché	linguistic	none	_	_	_	_	_	_
29-10	TO022	29	la	la	linguistic	none	_	_	_	_	_	_
29-11	TO022	29	germania	germania	linguistic	none	_	_	_	_	_	_
29-12	TO022	29	veniva	veniva	linguistic	none	_	_	_	_	_	_
29-13	TO022	29	da	da	linguistic	none	_	_	_	_	_	_
29-14	TO022	29	un	un	linguistic	none	_	_	_	_	_	_
29-15	TO022	29	periodo,	periodo	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
29-16	TO022	29	in	in	linguistic	none	_	_	_	_	_	_
29-17	TO022	29	cui	cui	linguistic	none	_	_	_	_	_	_
29-18	TO022	29	era	era	linguistic	none	_	_	_	_	_	_
29-19	TO022	29	stata::	stata	linguistic	none	_	_	4x2	_	_	_
29-20	TO022	29	succube	succube	linguistic	none	_	_	_	_	_	_
29-21	TO022	29	dell'	dell'	linguistic	none	SpaceAfter=No	_	_	_	_	_
29-22	TO022	29	occupazione::	occupazione	linguistic	none	_	_	10x2	_	_	_
29-23	TO022	29	francese.	francese	linguistic	none	Intonation=falling	End=112.666	_	_	_	_
30-0	TO022	30	e	e	linguistic	none	_	Begin=112.765	_	_	_	_
30-1	TO022	30	pertanto	pertanto	linguistic	none	_	_	_	_	_	_
30-2	TO022	30	viveva	viveva	linguistic	none	_	_	_	_	_	_
30-3	TO022	30	un	un	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
30-4	TO022	30	e::h	eh	linguistic	none	_	_	0x2	_	_	_
30-5	TO022	30	un	un	linguistic	none	_	_	_	_	_	_
30-6	TO022	30	periodo	periodo	linguistic	none	_	_	_	_	_	_
30-7	TO022	30	in	in	linguistic	none	_	_	_	_	_	_
30-8	TO022	30	cui	cui	linguistic	none	_	_	_	_	_	_
30-9	TO022	30	aleggiavano::	aleggiavano	linguistic	none	_	_	10x2	_	_	_
30-10	TO022	30	sentimenti::	sentimenti	linguistic	none	_	_	9x2	_	_	_
30-11	TO022	30	patriottici.	patriottici	linguistic	none	Intonation=falling	_	_	_	_	_
30-12	TO022	30	e	e	linguistic	none	_	_	_	_	_	_
30-13	TO022	30	pertanto	pertanto	linguistic	none	_	_	_	_	_	_
30-14	TO022	30	i~	i~	linguistic	none	Interrupted=Yes	_	_	_	_	_
30-15	TO022	30	e	e	linguistic	none	_	_	_	_	_	_
30-16	TO022	30	pertanto	pertanto	linguistic	none	_	_	_	_	_	_
30-17	TO022	30	tutti	tutti	linguistic	none	_	_	_	_	_	_
30-18	TO022	30	erano::	erano	linguistic	none	_	_	4x2	_	_	_
30-19	TO022	30	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
30-20	TO022	30	e::h	eh	linguistic	none	_	_	0x2	_	_	_
30-21	TO022	30	favorevoli	favorevoli	linguistic	none	_	_	_	_	_	_
30-22	TO022	30	a	a	linguistic	none	_	_	_	_	_	_
30-23	TO022	30	questa:	questa	linguistic	none	_	_	5x1	_	_	_
30-24	TO022	30	proposta	proposta	linguistic	none	_	_	_	_	_	_
30-25	TO022	30	di::	di	linguistic	none	_	_	1x2	_	_	_
30-26	TO022	30	dotarsi	dotarsi	linguistic	none	_	_	_	_	_	_
30-27	TO022	30	di	di	linguistic	none	_	_	_	_	_	_
30-28	TO022	30	un	un	linguistic	none	_	_	_	_	_	_
30-29	TO022	30	codice.	codice	linguistic	none	Intonation=falling	End=124.81	_	_	_	_
31-0	TO024	31	cosa	cosa	linguistic	none	_	Begin=125.015	_	_	_	_
31-1	TO024	31	vuol	vuol	linguistic	none	_	_	_	_	_	_
31-2	TO024	31	dire	dire	linguistic	none	_	_	_	_	_	_
31-3	TO024	31	che	che	linguistic	none	_	_	_	_	_	_
31-4	TO024	31	ha	ha	linguistic	none	_	_	_	_	_	_
31-5	TO024	31	avuto	avuto	linguistic	none	_	_	_	_	_	_
31-6	TO024	31	successo.	successo	linguistic	none	Intonation=falling	_	_	_	_	_
31-7	TO024	31	che	che	linguistic	none	_	_	_	_	_	_
31-8	TO024	31	hanno	hanno	linguistic	none	_	_	_	_	_	_
31-9	TO024	31	adottato	adottato	linguistic	none	_	_	_	_	_	_
31-10	TO024	31	un	un	linguistic	none	_	_	_	_	_	_
31-11	TO024	31	codice?	codice	linguistic	none	Intonation=rising	End=128.913	_	_	_	_
32-0	TO022	32	no.	no	linguistic	none	Intonation=falling	Begin=129.264	_	_	_	_
32-1	TO022	32	e:h	eh	linguistic	none	_	_	0x1	_	_	_
32-2	TO022	32	nel	nel	linguistic	none	_	_	_	_	_	_
32-3	TO022	32	senso	senso	linguistic	none	_	_	_	_	_	_
32-4	TO022	32	la	la	linguistic	none	_	_	_	_	_	_
32-5	TO022	32	proposta	proposta	linguistic	none	_	_	_	_	_	_
32-6	TO022	32	di:	di	linguistic	none	_	_	1x1	_	_	_
32-7	TO022	32	thibaut	thibaut	linguistic	none	_	_	_	_	_	_
32-8	TO022	32	era	era	linguistic	none	_	_	_	_	_	_
32-9	TO022	32	quella	quella	linguistic	none	_	_	_	_	_	_
32-10	TO022	32	di	di	linguistic	none	_	_	_	_	_	_
32-11	TO022	32	unifica:re	unificare	linguistic	none	_	_	6x1	_	_	_
32-12	TO022	32	il	il	linguistic	none	_	_	_	_	_	_
32-13	TO022	32	diritto	diritto	linguistic	none	_	_	_	_	_	_
32-14	TO022	32	in	in	linguistic	none	_	_	_	_	_	_
32-15	TO022	32	germania.	germania	linguistic	none	Intonation=falling	_	_	_	_	_
32-16	TO022	32	ed	ed	linguistic	none	_	_	_	_	_	_
32-17	TO022	32	ebbe	ebbe	linguistic	none	_	_	_	_	_	_
32-18	TO022	32	successo	successo	linguistic	none	_	_	_	_	_	_
32-19	TO022	32	>proprio	proprio	linguistic	none	_	_	_	Fast=0-7(0)	_	_
32-20	TO022	32	perché<	perché	linguistic	none	_	_	_	Fast=0-6(0)	_	_
32-21	TO022	32	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
32-22	TO022	32	tutti	tutti	linguistic	none	_	_	_	_	_	_
32-23	TO022	32	erano,	erano	linguistic	none	Intonation=weakly_rising	End=137.571	_	_	_	_
33-0	TO024	33	la	la	linguistic	none	_	Begin=137.91	_	_	_	_
33-1	TO024	33	proposta	proposta	linguistic	none	_	_	_	_	_	_
33-2	TO024	33	nel	nel	linguistic	none	_	_	_	_	_	_
33-3	TO024	33	senso	senso	linguistic	none	_	_	_	_	_	_
33-4	TO024	33	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
33-5	TO024	33	idea,	idea	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
33-6	TO024	33	[è	è	linguistic	none	_	_	_	_	_	0-1(10)
33-7	TO024	33	piaciuta.	piaciuta	linguistic	none	Intonation=falling	_	_	_	_	0-8(10)
33-8	TO024	33	ma	ma	linguistic	none	_	_	_	_	_	0-2(10)
33-9	TO024	33	non	non	linguistic	none	_	_	_	_	_	0-3(10)
33-10	TO024	33	hanno]	hanno	linguistic	none	_	_	_	_	_	0-5(10)
33-11	TO024	33	fatto	fatto	linguistic	none	_	_	_	_	_	_
33-12	TO024	33	nien[te.	niente	linguistic	none	Intonation=falling	_	_	_	_	4-6(11)
33-13	TO024	33	o	o	linguistic	none	_	_	_	_	_	0-1(11)
33-14	TO024	33	hanno]	hanno	linguistic	none	_	_	_	_	_	0-5(11)
33-15	TO024	33	fatto	fatto	linguistic	none	_	_	_	_	_	_
33-16	TO024	33	[qualcosa].	qualcosa	linguistic	none	Intonation=falling	End=143.585	_	_	_	0-8(12)
34-0	TO022	34	[l'	l'	linguistic	none	SpaceAfter=No	Begin=139.712	_	_	_	0-2(10)
34-1	TO022	34	idea	idea	linguistic	none	_	_	_	_	_	0-4(10)
34-2	TO022	34	era	era	linguistic	none	_	_	_	_	_	0-3(10)
34-3	TO022	34	piaciuta],	piaciuta	linguistic	none	Intonation=weakly_rising	End=141.043	_	_	_	0-8(10)
35-0	TO022	35	[no.	no	linguistic	none	Intonation=falling	Begin=141.792	_	_	_	0-2(11)
35-1	TO022	35	eh],	eh	linguistic	none	Intonation=weakly_rising	End=142.435	_	_	_	0-2(11)
36-0	TO022	36	[no.	no	linguistic	none	Intonation=falling	Begin=142.827	_	_	_	0-2(12)
36-1	TO022	36	non	non	linguistic	none	_	_	_	_	_	0-3(12)
36-2	TO022	36	hanno	hanno	linguistic	none	_	_	_	_	_	0-5(12)
36-3	TO022	36	fat]to	fatto	linguistic	none	_	_	_	_	_	0-3(12)
36-4	TO022	36	niente,	niente	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
36-5	TO022	36	e::h	eh	linguistic	none	_	_	0x2	_	_	_
36-6	TO022	36	perché	perché	linguistic	none	_	_	_	_	_	_
36-7	TO022	36	ci	ci	linguistic	none	_	_	_	_	_	_
36-8	TO022	36	fu::	fu	linguistic	none	_	_	1x2	_	_	_
36-9	TO022	36	savigny	savigny	linguistic	none	_	_	_	_	_	_
36-10	TO022	36	che	che	linguistic	none	_	_	_	_	_	_
36-11	TO022	36	criticò	criticò	linguistic	none	_	_	_	_	_	_
36-12	TO022	36	apertamente	apertamente	linguistic	none	_	_	_	_	_	_
