token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
19-4	BO148	19	piede	piede	linguistic	none	_	_	_	_	_	_
19-5	BO148	19	di	di	linguistic	none	_	_	_	_	_	_
19-6	BO148	19	guerra	guerra	linguistic	none	_	_	_	_	_	_
19-7	BO148	19	nel	nel	linguistic	none	_	_	_	_	_	_
19-8	BO148	19	senso	senso	linguistic	none	_	_	_	_	_	_
19-9	BO148	19	non	non	linguistic	none	_	_	_	_	_	_
19-10	BO148	19	è	è	linguistic	none	_	_	_	_	_	_
19-11	BO148	19	mai	mai	linguistic	none	_	_	_	_	_	_
19-12	BO148	19	una	una	linguistic	none	_	_	_	_	_	_
19-13	BO148	19	rabbia:	rabbia	linguistic	none	_	_	5x1	_	_	_
19-14	BO148	19	succube	succube	linguistic	none	_	_	_	_	_	_
19-15	BO148	19	o	o	linguistic	none	_	_	_	_	_	_
19-16	BO148	19	passiva	passiva	linguistic	none	_	_	_	_	_	_
19-17	BO148	19	è	è	linguistic	none	_	_	_	_	_	_
19-18	BO148	19	sempre	sempre	linguistic	none	_	End=48.945	_	_	_	_
20-0	BO139	20	((ride))	((ride))	nonverbalbehavior	none	_	Begin=45.365|End=46.055	_	_	_	_
21-0	BO148	21	eh	eh	linguistic	none	_	Begin=49.3	_	_	_	_
21-1	BO148	21	today	today	linguistic	none	_	_	_	_	_	_
21-2	BO148	21	there'	there'	linguistic	none	SpaceAfter=No	_	_	_	_	_
21-3	BO148	21	s	s	linguistic	none	_	_	_	_	_	_
21-4	BO148	21	a	a	linguistic	none	_	_	_	_	_	_
21-5	BO148	21	new	new	linguistic	none	_	_	_	_	_	_
21-6	BO148	21	shit	shit	linguistic	none	_	End=50.73	_	_	_	_
22-0	BO139	22	mh	mh	linguistic	none	_	Begin=50.8	_	_	_	_
22-1	BO139	22	mh	mh	linguistic	none	_	End=51.14	_	_	_	_
23-0	BO148	23	((ride))	((ride))	nonverbalbehavior	none	_	Begin=50.835|End=51.165	_	_	_	_
24-0	BO148	24	in	in	linguistic	none	_	Begin=51.19	_	_	_	_
24-1	BO148	24	quel	quel	linguistic	none	_	_	_	_	_	_
24-2	BO148	24	modo	modo	linguistic	none	_	End=51.71	_	_	_	_
25-0	BO139	25	ieri	ieri	linguistic	none	_	Begin=51.865	_	_	_	_
25-1	BO139	25	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
25-2	BO139	25	ho	ho	linguistic	none	_	_	_	_	_	_
25-3	BO139	25	visto	visto	linguistic	none	_	_	_	_	_	_
25-4	BO139	25	pro~	pro~	linguistic	none	Interrupted=Yes	_	_	_	_	_
25-5	BO139	25	proprio	proprio	linguistic	none	_	_	_	_	_	_
25-6	BO139	25	un	un	linguistic	none	_	_	_	_	_	_
25-7	BO139	25	po'	po'	linguistic	none	_	_	_	_	_	_
25-8	BO139	25	scuro	scuro	linguistic	none	_	_	_	_	_	_
25-9	BO139	25	in	in	linguistic	none	_	_	_	_	_	_
25-10	BO139	25	volto	volto	linguistic	none	_	End=53.94	_	_	_	_
26-0	BO139	26	e	e	linguistic	none	_	Begin=53.94	_	_	_	_
26-1	BO139	26	niente	niente	linguistic	none	_	_	_	_	_	_
26-2	BO139	26	quando	quando	linguistic	none	_	_	_	_	_	_
26-3	BO139	26	è	è	linguistic	none	_	_	_	_	_	_
26-4	BO139	26	tornato	tornato	linguistic	none	_	_	_	_	_	_
26-5	BO139	26	dall'	dall'	linguistic	none	SpaceAfter=No	_	_	_	_	_
26-6	BO139	26	università	università	linguistic	none	_	_	_	_	_	_
26-7	BO139	26	mi	mi	linguistic	none	_	_	_	_	_	_
26-8	BO139	26	ha	ha	linguistic	none	_	_	_	_	_	_
26-9	BO139	26	detto	detto	linguistic	none	_	_	_	_	_	_
26-10	BO139	26	che	che	linguistic	none	_	_	_	_	_	_
26-11	BO139	26	era:	era	linguistic	none	_	_	2x1	_	_	_
26-12	BO139	26	perché	perché	linguistic	none	_	_	_	_	_	_
26-13	BO139	26	ha	ha	linguistic	none	_	_	_	_	_	_
26-14	BO139	26	litigato	litigato	linguistic	none	_	End=57.59	_	_	_	_
27-0	BO139	27	in	in	linguistic	none	_	Begin=57.74	_	_	_	_
27-1	BO139	27	realtà	realtà	linguistic	none	_	_	_	_	_	_
27-2	BO139	27	per	per	linguistic	none	_	_	_	_	_	_
27-3	BO139	27	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
27-4	BO139	27	ennesima	ennesima	linguistic	none	_	_	_	_	_	_
27-5	BO139	27	volta	volta	linguistic	none	_	_	_	_	_	_
27-6	BO139	27	con	con	linguistic	none	_	_	_	_	_	_
27-7	BO139	27	marika	marika	linguistic	none	_	End=59.95	_	_	_	_
28-0	BO139	28	e:h	eh	linguistic	none	ProsodicLink=Yes	Begin=60.51	0x1	_	_	_
28-1	BO139	28	mh	mh	linguistic	none	_	End=61.4	_	_	_	_
29-0	BO139	29	e	e	linguistic	none	_	Begin=61.49	_	_	_	_
29-1	BO139	29	quindi	quindi	linguistic	none	_	_	_	_	_	_
29-2	BO139	29	nient~	nient~	linguistic	none	Interrupted=Yes	_	_	_	_	_
29-3	BO139	29	>cioè	cioè	linguistic	none	_	_	_	Fast=0-4(0)	_	_
29-4	BO139	29	lui	lui	linguistic	none	_	_	_	Fast=0-3(0)	_	_
29-5	BO139	29	mi	mi	linguistic	none	_	_	_	Fast=0-2(0)	_	_
29-6	BO139	29	ha	ha	linguistic	none	_	_	_	Fast=0-2(0)	_	_
29-7	BO139	29	detto	detto	linguistic	none	_	_	_	Fast=0-5(0)	_	_
29-8	BO139	29	che	che	linguistic	none	_	_	_	Fast=0-3(0)	_	_
29-9	BO139	29	tipo<	tipo	linguistic	none	_	_	_	Fast=0-4(0)	_	_
29-10	BO139	29	si	si	linguistic	none	_	_	_	_	_	_
29-11	BO139	29	lasciano	lasciano	linguistic	none	_	_	_	_	_	_
29-12	BO139	29	e	e	linguistic	none	_	_	_	_	_	_
29-13	BO139	29	si	si	linguistic	none	_	_	_	_	_	_
29-14	BO139	29	rimettono	rimettono	linguistic	none	_	_	_	_	_	_
29-15	BO139	29	insieme	insieme	linguistic	none	_	_	_	_	_	_
29-16	BO139	29	tutti	tutti	linguistic	none	_	_	_	_	_	_
29-17	BO139	29	i	i	linguistic	none	_	_	_	_	_	_
29-18	BO139	29	gior[ni	giorni	linguistic	none	_	_	_	_	_	4-6(1)
29-19	BO139	29	pratica~	pratica~	linguistic	none	Interrupted=Yes	_	_	_	_	0-8(1)
29-20	BO139	29	>praticamente<]	praticamente	linguistic	none	_	End=66.89	_	Fast=0-12(1)	_	0-12(1)
30-0	BO148	30	[mio	mio	linguistic	none	_	Begin=65.435	_	_	_	0-3(1)
30-1	BO148	30	dio]	dio	linguistic	none	_	End=66.925	_	_	_	0-3(1)
31-0	BO139	31	solo	solo	linguistic	none	_	Begin=67.875	_	_	_	_
31-1	BO139	31	che:	che	linguistic	none	_	_	2x1	_	_	_
31-2	BO139	31	niente	niente	linguistic	none	_	_	_	_	_	_
31-3	BO139	31	xx	x	unknown	none	_	_	_	_	_	_
31-4	BO139	31	era	era	linguistic	none	_	_	_	_	_	_
31-5	BO139	31	particolarmente	particolarmente	linguistic	none	_	_	_	_	_	_
31-6	BO139	31	preoccupato	preoccupato	linguistic	none	_	_	_	_	_	_
31-7	BO139	31	perché	perché	linguistic	none	_	_	_	_	_	_
31-8	BO139	31	lui	lui	linguistic	none	_	_	_	_	_	_
31-9	BO139	31	nei	nei	linguistic	none	_	_	_	_	_	_
31-10	BO139	31	prossimi	prossimi	linguistic	none	_	_	_	_	_	_
31-11	BO139	31	mesi	mesi	linguistic	none	_	_	_	_	_	_
31-12	BO139	31	ha	ha	linguistic	none	_	_	_	_	_	_
31-13	BO139	31	un	un	linguistic	none	_	_	_	_	_	_
31-14	BO139	31	sacco	sacco	linguistic	none	_	_	_	_	_	_
31-15	BO139	31	di	di	linguistic	none	_	_	_	_	_	_
31-16	BO139	31	esami	esami	linguistic	none	_	End=72.815	_	_	_	_
32-0	BO139	32	e	e	linguistic	none	_	Begin=73.22	_	_	_	_
32-1	BO139	32	quindi	quindi	linguistic	none	_	_	_	_	_	_
32-2	BO139	32	fa:	fa	linguistic	none	_	_	1x1	_	_	_
32-3	BO139	32	cioè	cioè	linguistic	none	_	_	_	_	_	_
32-4	BO139	32	io	io	linguistic	none	_	_	_	_	_	_
32-5	BO139	32	non	non	linguistic	none	_	_	_	_	_	_
32-6	BO139	32	posso	posso	linguistic	none	_	_	_	_	_	_
32-7	BO139	32	vivere	vivere	linguistic	none	_	_	_	_	_	_
32-8	BO139	32	ogni	ogni	linguistic	none	_	_	_	_	_	_
32-9	BO139	32	giorno	giorno	linguistic	none	_	_	_	_	_	_
32-10	BO139	32	col	col	linguistic	none	_	_	_	_	_	_
32-11	BO139	32	pensiero	pensiero	linguistic	none	_	_	_	_	_	_
32-12	BO139	32	di	di	linguistic	none	_	_	_	_	_	_
32-13	BO139	32	un	un	linguistic	none	_	_	_	_	_	_
32-14	BO139	32	litigio	litigio	linguistic	none	_	_	_	_	_	_
32-15	BO139	32	così	così	linguistic	none	_	_	_	_	_	_
32-16	BO139	32	perché	perché	linguistic	none	_	_	_	_	_	_
32-17	BO139	32	>cioè	cioè	linguistic	none	_	_	_	Fast=0-4(0)	_	_
32-18	BO139	32	proprio	proprio	linguistic	none	_	_	_	Fast=0-7(0)	_	_
32-19	BO139	32	non	non	linguistic	none	_	_	_	Fast=0-3(0)	_	_
32-20	BO139	32	riesco	riesco	linguistic	none	_	_	_	Fast=0-6(0)	_	_
32-21	BO139	32	a<	a	linguistic	none	_	_	_	Fast=0-1(0)	_	_
32-22	BO139	32	concentrarmi	concentrarmi	linguistic	none	_	_	_	_	_	_
32-23	BO139	32	dopo	dopo	linguistic	none	_	End=79.26	_	_	_	_
33-0	BO139	33	e	e	linguistic	none	_	Begin=79.905	_	_	_	_
33-1	BO139	33	poi	poi	linguistic	none	_	_	_	_	_	_
33-2	BO139	33	alla	alla	linguistic	none	_	_	_	_	_	_
33-3	BO139	33	fine	fine	linguistic	none	_	_	_	_	_	_
33-4	BO139	33	si	si	linguistic	none	_	_	_	_	_	_
33-5	BO139	33	sono	sono	linguistic	none	_	_	_	_	_	_
33-6	BO139	33	parlati	parlati	linguistic	none	_	_	_	_	_	_
33-7	BO139	33	e	e	linguistic	none	_	_	_	_	_	_
33-8	BO139	33	tutto	tutto	linguistic	none	_	_	_	_	_	_
33-9	BO139	33	quanto	quanto	linguistic	none	_	End=82.195	_	_	_	_
34-0	BO139	34	però	però	linguistic	none	_	Begin=82.835	_	_	_	_
34-1	BO139	34	insomma	insomma	linguistic	none	_	End=83.825	_	_	_	_
35-0	BO148	35	no	no	linguistic	none	_	Begin=84.195	_	_	_	_
35-1	BO148	35	è	è	linguistic	none	_	_	_	_	_	_
35-2	BO148	35	vero	vero	linguistic	none	_	_	_	_	_	_
35-3	BO148	35	che	che	linguistic	none	_	_	_	_	_	_
35-4	BO148	35	è	è	linguistic	none	_	_	_	_	_	_
35-5	BO148	35	molto	molto	linguistic	none	_	_	_	_	_	_
35-6	BO148	35	peso	peso	linguistic	none	_	_	_	_	_	_
35-7	BO148	35	ma	ma	linguistic	none	_	_	_	_	_	_
35-8	BO148	35	perché	perché	linguistic	none	_	_	_	_	_	_
35-9	BO148	35	litigano?	litigano	linguistic	none	Intonation=rising	_	_	_	_	_
35-10	BO148	35	n~	n~	linguistic	none	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_
35-11	BO148	35	eh	eh	linguistic	none	_	_	_	_	_	_
35-12	BO148	35	non	non	linguistic	none	_	_	_	_	_	_
35-13	BO148	35	riesco	riesco	linguistic	none	_	_	_	_	_	_
35-14	BO148	35	cioè	cioè	linguistic	none	_	_	_	_	_	_
35-15	BO148	35	nel	nel	linguistic	none	_	_	_	_	_	_
35-16	BO148	35	senso	senso	linguistic	none	_	_	_	_	_	_
35-17	BO148	35	sì	sì	linguistic	none	_	End=87.48	_	_	_	_
36-0	BO139	36	mh	mh	linguistic	none	_	Begin=87.49|End=87.72	_	_	_	_
37-0	BO148	37	perché	perché	linguistic	none	_	Begin=87.76	_	_	_	_
37-1	BO148	37	sono	sono	linguistic	none	_	_	_	_	_	_
37-2	BO148	37	a	a	linguistic	none	_	_	_	_	_	_
37-3	BO148	37	distanza,	distanza	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
37-4	BO148	37	saranno	saranno	linguistic	none	_	_	_	_	_	_
37-5	BO148	37	di	di	linguistic	none	_	_	_	_	_	_
37-6	BO148	37	cattivo	cattivo	linguistic	none	_	_	_	_	_	_
37-7	BO148	37	umore	umore	linguistic	none	_	_	_	_	_	_
37-8	BO148	37	e	e	linguistic	none	_	_	_	_	_	_
37-9	BO148	37	lei	lei	linguistic	none	_	_	_	_	_	_
37-10	BO148	37	sarà	sarà	linguistic	none	_	_	_	_	_	_
37-11	BO148	37	un	un	linguistic	none	_	_	_	_	_	_
37-12	BO148	37	[po'	po'	linguistic	none	_	_	_	_	_	0-3(2)
37-13	BO148	37	arrabbiata]	arrabbiata	linguistic	none	_	_	_	_	_	0-10(2)
37-14	BO148	37	però	però	linguistic	none	_	End=91.73	_	_	_	_
38-0	BO139	38	[mh]	mh	linguistic	none	_	Begin=90.71|End=91.35	_	_	_	0-2(2)
39-0	BO139	39	mh	mh	linguistic	none	_	Begin=91.925|End=92.3	_	_	_	_
40-0	BO148	40	poi	poi	linguistic	none	_	Begin=92.315	_	_	_	_
40-1	BO148	40	nello	nello	linguistic	none	_	_	_	_	_	_
40-2	BO148	40	specifico	specifico	linguistic	none	_	_	_	_	_	_
40-3	BO148	40	perché	perché	linguistic	none	_	_	_	_	_	_
40-4	BO148	40	litigheranno?	litigheranno	linguistic	none	Intonation=rising	_	_	_	_	_
40-5	BO148	40	cioè	cioè	linguistic	none	_	_	_	_	_	_
40-6	BO148	40	non	non	linguistic	none	_	_	_	_	_	_
40-7	BO148	40	si	si	linguistic	none	_	_	_	_	_	_
40-8	BO148	40	vedono	vedono	linguistic	none	_	_	_	_	_	_
40-9	BO148	40	nemmeno	nemmeno	linguistic	none	_	End=95.315	_	_	_	_
41-0	BO139	41	eh	eh	linguistic	none	_	Begin=95.34	_	_	_	_
41-1	BO139	41	allora	allora	linguistic	none	_	_	_	_	_	_
41-2	BO139	41	ale	ale	linguistic	none	_	_	_	_	_	_
41-3	BO139	41	mi	mi	linguistic	none	_	_	_	_	_	_
41-4	BO139	41	ha	ha	linguistic	none	_	_	_	_	_	_
41-5	BO139	41	detto:	detto	linguistic	none	_	_	4x1	_	_	_
41-6	BO139	41	cioè	cioè	linguistic	none	_	_	_	_	_	_
41-7	BO139	41	che:	che	linguistic	none	_	End=97.77	2x1	_	_	_
42-0	BO139	42	il	il	linguistic	none	_	Begin=97.84	_	_	_	_
42-1	BO139	42	il	il	linguistic	none	_	_	_	_	_	_
42-2	BO139	42	motivo	motivo	linguistic	none	_	_	_	_	_	_
42-3	BO139	42	principale	principale	linguistic	none	_	_	_	_	_	_
42-4	BO139	42	è	è	linguistic	none	_	_	_	_	_	_
42-5	BO139	42	che	che	linguistic	none	_	End=99.72	_	_	_	_
43-0	BO139	43	cioè	cioè	linguistic	none	_	Begin=99.805	_	_	_	_
43-1	BO139	43	lei	lei	linguistic	none	_	_	_	_	_	_
43-2	BO139	43	ha	ha	linguistic	none	_	_	_	_	_	_
43-3	BO139	43	una	una	linguistic	none	_	_	_	_	_	_
43-4	BO139	43	situazione	situazione	linguistic	none	_	_	_	_	_	_
43-5	BO139	43	di	di	linguistic	none	_	_	_	_	_	_
43-6	BO139	43	merda	merda	linguistic	none	_	_	_	_	_	_
43-7	BO139	43	in	in	linguistic	none	_	_	_	_	_	_
43-8	BO139	43	famiglia	famiglia	linguistic	none	_	End=101.735	_	_	_	_
44-0	BO148	44	eh	eh	linguistic	none	_	Begin=101.825	_	_	_	_
44-1	BO148	44	eh	eh	linguistic	none	_	_	_	_	_	_
44-2	BO148	44	beh	beh	linguistic	none	_	_	_	_	_	_
44-3	BO148	44	[ma	ma	linguistic	none	_	_	_	_	_	0-2(3)
44-4	BO148	44	che	che	linguistic	none	_	_	_	_	_	0-3(3)
44-5	BO148	44	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(3)
44-6	BO148	44	entra]	entra	linguistic	none	_	_	_	_	_	0-5(3)
44-7	BO148	44	con	con	linguistic	none	_	_	_	_	_	_
44-8	BO148	44	lui	lui	linguistic	none	_	_	_	_	_	_
44-9	BO148	44	cioè	cioè	linguistic	none	_	End=103.965	_	_	_	_
45-0	BO139	45	[e:h	eh	linguistic	none	ProsodicLink=Yes	Begin=102.16	0x1	_	_	0-2(3)
45-1	BO139	45	mh]	mh	linguistic	none	_	End=103.06	_	_	_	0-2(3)
